time,ax,ay,az,atotal
1.30311918258667,0.99,0.34,0.61,1.21
1.3092410564422607,1.39,-0.14,-0.95,1.68
1.3200700283050537,1.26,-0.26,-0.54,1.39
1.3301410675048828,0.86,-0.34,-0.59,1.09
1.3427071571350098,0.18,-0.24,-0.84,0.89
1.3532800674438477,-0.81,-0.13,-0.46,0.94
1.3594729900360107,-0.71,-0.24,1.28,1.48
1.3690638542175293,-0.23,-0.63,-0.13,0.68
1.3804450035095215,-0.58,-0.44,-0.69,1.0
1.39176607131958,-0.13,-0.38,0.62,0.73
1.4028759002685547,-0.61,-0.5,0.94,1.22
1.4088430404663086,-0.38,0.21,0.68,0.8
1.4189391136169434,-0.25,0.73,1.04,1.29
1.4296460151672363,-0.23,0.5,1.43,1.53
1.4419550895690918,-0.73,0.49,2.36,2.51
1.452368974685669,-1.56,-0.13,1.87,2.43
1.45855712890625,-2.34,0.18,2.23,3.23
1.4685750007629395,-1.15,1.28,3.23,3.65
1.4793710708618164,0.15,-0.46,1.98,2.03
1.4915919303894043,0.16,-0.8,-0.44,0.92
1.502406120300293,-1.25,-0.24,-1.05,1.65
1.5080151557922363,-1.53,0.37,-1.05,1.89
1.5186591148376465,-0.19,-0.04,-1.34,1.35
1.5283379554748535,0.84,-0.16,-1.7,1.9
1.5413730144500732,1.32,-0.12,-2.0,2.39
1.552145004272461,1.14,-0.2,-2.27,2.54
1.5579419136047363,0.78,-0.39,-2.43,2.58
1.568739891052246,0.42,-0.54,-2.41,2.5
1.5781610012054443,0.36,-0.52,-2.54,2.61
1.5912208557128906,0.62,-0.35,-2.73,2.82
1.6018171310424805,0.76,-0.19,-2.69,2.8
1.6079630851745605,0.53,-0.17,-2.5,2.56
1.6179850101470947,0.32,-0.29,-2.14,2.18
1.6282119750976562,0.31,-0.44,-1.33,1.43
1.6407079696655273,0.04,-0.14,1.26,1.26
1.6511740684509277,0.61,0.2,3.44,3.49
1.657440185546875,0.33,0.25,4.43,4.44
1.667862892150879,-0.76,0.06,4.29,4.35
1.677401065826416,-1.82,-0.12,2.55,3.13
1.6903979778289795,-5.27,0.93,0.3,5.35
1.7010269165039062,-3.29,1.38,0.76,3.64
1.70704984664917,-1.24,0.62,3.19,3.47
1.7178149223327637,0.65,-0.34,1.13,1.34
1.7272958755493164,1.17,-0.4,-0.43,1.3
1.740333080291748,0.16,0.5,0.34,0.62
1.751147985458374,-0.15,0.31,0.67,0.75
1.7568750381469727,-0.4,0.05,0.73,0.83
1.767406940460205,-0.77,-0.14,0.62,0.99
1.7770249843597412,-0.77,-0.16,0.39,0.87
1.7888250350952148,-0.53,0.04,-0.14,0.54
1.7992849349975586,-0.82,0.33,-0.84,1.21
1.8065829277038574,-1.16,0.35,-1.05,1.6
1.8170719146728516,1.37,-0.2,-0.9,1.65
1.8267168998718262,2.5,-1.21,-1.66,3.23
1.8391399383544922,2.21,-1.92,-2.75,4.01
1.849794864654541,1.08,-1.67,-3.53,4.05
1.8566529750823975,1.07,-0.59,-4.25,4.42
1.8669350147247314,2.58,-1.41,-2.28,3.72
1.8766369819641113,1.12,-0.72,0.38,1.38
1.8886141777038574,-1.7,1.12,2.9,3.54
1.8998520374298096,-2.11,0.15,3.69,4.25
1.9059929847717285,-1.7,-0.82,2.63,3.23
1.9166259765625,-0.88,0.07,0.47,1.0
1.9262239933013916,0.0,-1.63,-1.21,2.03
1.9384288787841797,0.9,-2.33,-2.76,3.72
1.949242115020752,1.05,-2.79,-2.85,4.12
1.9557080268859863,1.05,-3.12,-2.02,3.86
1.9660179615020752,0.81,-3.0,-1.42,3.41
1.9760279655456543,-0.29,-2.93,-1.05,3.12
1.9891290664672852,-0.96,-3.34,-1.81,3.91
2.0003838539123535,-1.47,-3.68,-2.37,4.61
2.005560874938965,-0.19,-1.73,-0.78,1.9
2.0158610343933105,-0.07,1.38,-0.51,1.47
2.025583028793335,-0.2,1.99,-0.48,2.05
2.038912057876587,0.28,2.45,2.62,3.59
2.0511999130249023,-0.14,5.21,10.88,12.06
2.0553719997406006,-0.1,7.57,10.44,12.89
2.0659890174865723,-0.82,1.58,-2.65,3.19
2.0751781463623047,-0.7,-0.1,-5.14,5.18
2.089003086090088,-0.05,1.57,-2.09,2.61
2.1006579399108887,-0.16,1.3,-0.7,1.48
2.1053619384765625,0.11,0.37,0.52,0.64
2.115689992904663,0.52,-0.31,0.91,1.09
2.1253340244293213,0.63,-0.3,0.19,0.72
2.1383938789367676,0.3,-0.38,-0.34,0.59
2.150369167327881,-0.06,-0.66,-0.56,0.86
2.1547679901123047,-0.13,-0.79,-0.28,0.84
2.165347099304199,-0.76,-0.47,0.11,0.9
2.175178050994873,-1.33,0.05,0.08,1.33
2.187870979309082,-1.72,0.13,0.46,1.78
2.199267864227295,-1.87,0.04,1.17,2.2
2.20448899269104,-2.15,0.12,1.19,2.46
2.214907169342041,-3.19,-1.41,1.24,3.7
2.224708080291748,-2.84,-0.77,0.44,2.97
2.236778974533081,-1.38,1.6,-1.16,2.41
2.247812032699585,-0.56,1.09,-2.21,2.52
2.2543270587921143,-1.01,1.08,-1.93,2.43
2.264669895172119,-1.0,0.75,-0.97,1.58
2.274412155151367,-0.11,0.42,0.01,0.43
2.286550998687744,0.48,0.12,0.02,0.49
2.297791004180908,0.51,-0.07,0.09,0.52
2.3039021492004395,1.25,-0.77,-0.48,1.54
2.314887046813965,0.8,-0.44,-0.36,0.98
2.3239169120788574,0.01,-0.44,-0.13,0.45
2.3365049362182617,-0.22,-0.13,-0.02,0.25
2.3476650714874268,0.09,-0.28,0.21,0.36
2.354011058807373,0.36,0.37,0.5,0.71
2.36441707611084,0.32,0.01,0.31,0.44
2.374034881591797,-0.19,-0.59,0.0,0.61
2.386993885040283,0.07,-1.09,0.41,1.16
2.3982529640197754,-0.14,-0.84,0.98,1.29
2.4035491943359375,-0.2,-0.19,0.86,0.9
2.414680004119873,0.22,-0.35,-0.1,0.42
2.4239091873168945,0.6,-0.3,-1.14,1.32
2.43698787689209,0.66,-0.26,-0.11,0.71
2.4488720893859863,0.35,-0.47,0.99,1.15
2.453239917755127,0.1,-0.2,0.58,0.62
2.463749885559082,0.11,-0.37,0.18,0.42
2.4730780124664307,0.17,-0.64,-0.24,0.7
2.4855380058288574,0.62,-0.4,-0.54,0.91
2.4975500106811523,0.54,0.03,0.07,0.54
2.50285005569458,0.32,0.55,-0.02,0.63
2.5146079063415527,0.06,1.01,-0.24,1.03
2.522709846496582,0.1,0.3,-0.31,0.44
2.535378932952881,-0.09,-1.21,0.3,1.24
2.54659104347229,-0.69,0.57,-0.57,1.06
2.5526561737060547,-1.35,1.31,-0.85,2.06
2.564793109893799,-1.75,0.66,0.74,2.01
2.5728211402893066,-1.26,-0.62,1.21,1.85
2.5854201316833496,-0.19,-1.13,1.11,1.59
2.5966100692749023,0.18,-0.75,0.68,1.02
2.6026129722595215,0.35,0.1,-0.16,0.39
2.6152429580688477,0.63,0.57,-0.81,1.17
2.6229360103607178,0.71,0.11,-1.09,1.3
2.6348109245300293,0.03,-0.21,-1.42,1.43
2.6459641456604004,-0.37,-0.17,-1.08,1.15
2.6520891189575195,-0.09,-0.22,-0.72,0.75
2.665055990219116,-0.03,0.01,-0.53,0.53
2.672410011291504,-0.18,0.31,-0.78,0.85
2.6844840049743652,-0.94,0.79,-1.12,1.66
2.6960530281066895,-1.33,1.14,-0.59,1.84
2.701824188232422,-1.23,0.23,1.29,1.79
2.7150959968566895,-0.55,-0.66,1.25,1.51
2.7217259407043457,-0.54,-0.76,1.44,1.71
2.7342770099639893,0.04,-0.51,2.09,2.15
2.745521068572998,0.82,-0.76,1.08,1.55
2.7515079975128174,0.95,-0.65,-0.25,1.17
2.764497995376587,0.65,-0.28,-1.37,1.54
2.771419048309326,-0.05,-0.01,-1.54,1.54
2.783945083618164,-0.07,-0.05,-0.87,0.87
2.7953410148620605,-0.49,0.08,-0.26,0.56
2.8012771606445312,-1.09,0.24,0.19,1.13
2.8147411346435547,-1.14,0.1,0.46,1.23
2.821195125579834,-0.56,-0.45,0.62,0.94
2.8350419998168945,-0.21,-0.5,0.08,0.54
2.8464460372924805,0.18,-0.12,-0.55,0.59
2.8513669967651367,0.41,0.0,-1.11,1.18
2.8657240867614746,0.13,0.05,-0.53,0.54
2.871263027191162,-0.17,-0.01,0.19,0.25
2.883749008178711,-0.34,0.05,0.49,0.59
2.8957910537719727,-0.36,0.08,0.67,0.76
2.9007458686828613,-0.74,0.09,0.4,0.84
2.9154958724975586,-2.2,0.26,-0.01,2.21
2.9205288887023926,-2.64,-0.31,-0.23,2.66
2.9333181381225586,-0.85,-0.73,0.31,1.16
2.9447519779205322,0.65,-0.81,0.45,1.13
2.9504730701446533,0.96,-0.92,0.01,1.32
2.965056896209717,1.39,-0.75,1.78,2.37
2.970489978790283,1.86,-0.55,5.62,5.94
2.9828720092773438,0.96,1.3,0.95,1.87
2.9943840503692627,0.93,1.24,-2.45,2.89
3.000248908996582,-0.87,1.02,-2.21,2.58
3.0152711868286133,-1.44,0.91,-0.64,1.81
3.020069122314453,-0.09,-0.17,-0.65,0.67
3.0334081649780273,-0.2,-1.05,-1.12,1.54
3.045197010040283,-0.66,-0.81,-1.13,1.53
3.0500478744506836,-0.77,-0.21,-1.01,1.28
3.065561056137085,-0.6,-0.03,-1.16,1.3
3.06990385055542,-0.32,0.29,-0.23,0.48
3.0831470489501953,0.07,0.39,0.53,0.66
3.0950441360473633,0.46,0.21,0.31,0.59
3.100283145904541,0.52,-0.02,-0.41,0.66
3.115893840789795,0.48,-0.12,-1.0,1.11
3.1197891235351562,0.45,-0.25,-1.0,1.12
3.1321780681610107,0.32,-0.1,-0.18,0.38
3.143796920776367,-0.13,0.28,0.44,0.53
3.1495461463928223,-0.61,-0.07,-0.4,0.73
3.1662678718566895,-0.9,-0.15,0.46,1.02
3.1695220470428467,-0.82,0.33,0.67,1.1
3.1825571060180664,-0.52,0.52,0.24,0.77
3.1942989826202393,-0.28,0.28,0.26,0.47
3.1990890502929688,0.7,-0.46,3.86,3.94
3.2149100303649902,1.48,-1.69,3.94,4.53
3.219151020050049,0.96,-1.12,-1.37,2.01
3.2312920093536377,0.98,-0.39,-1.46,1.8
3.243083953857422,0.4,0.4,-0.66,0.86
3.2491300106048584,0.17,0.7,-1.94,2.06
3.2588720321655273,-0.28,0.44,-1.5,1.58
3.2693638801574707,-0.81,0.53,-0.77,1.23
3.281244993209839,-0.7,0.26,-0.89,1.16
3.2932581901550293,-0.31,0.07,-0.43,0.53
3.2987420558929443,-0.17,0.17,0.33,0.4
3.3092050552368164,-0.1,0.0,1.01,1.01
3.319000005722046,-0.33,-0.02,0.91,0.96
3.331186056137085,-0.33,-0.2,0.54,0.66
3.342741012573242,-0.32,-0.05,-0.29,0.43
3.3488521575927734,-0.27,0.05,-0.88,0.92
3.3585848808288574,-0.13,-0.23,-1.41,1.43
3.369168996810913,-0.26,-0.6,-0.14,0.66
3.3805198669433594,-0.41,-0.3,1.23,1.33
3.3924269676208496,-0.28,-0.05,1.92,1.94
3.3982930183410645,-0.02,0.0,1.26,1.26
3.4084889888763428,-0.14,0.1,0.01,0.17
3.418361186981201,-0.31,0.11,-0.2,0.38
3.4304230213165283,-0.55,0.26,-0.33,0.69
3.442800998687744,-0.35,0.07,-0.52,0.63
3.4487228393554688,-0.18,0.11,-0.74,0.76
3.458204984664917,-0.31,0.47,-0.67,0.87
3.4683120250701904,-0.14,0.11,0.19,0.26
3.480026960372925,0.05,-0.49,0.5,0.7
3.4915518760681152,0.14,-0.93,0.57,1.09
3.4980149269104004,0.18,-0.94,0.14,0.96
3.5075740814208984,0.03,-0.62,-0.42,0.74
3.5177080631256104,-0.09,-0.26,-0.09,0.28
3.5297560691833496,-0.03,0.12,0.31,0.33
3.5409741401672363,0.26,-0.28,0.33,0.5
3.5480799674987793,0.42,-1.08,0.7,1.35
3.55777907371521,0.52,-1.11,0.03,1.22
3.567762851715088,0.43,0.11,-1.16,1.24
3.579719066619873,0.23,0.35,-0.09,0.42
3.591383934020996,-0.55,-0.6,2.11,2.26
3.5977420806884766,-1.23,-0.34,1.74,2.15
3.6071481704711914,-0.98,0.33,-1.69,1.98
3.6177079677581787,-1.38,0.86,-2.34,2.84
3.629106044769287,-1.56,0.87,-1.31,2.21
3.640773057937622,-1.35,0.53,-0.73,1.62
3.6476058959960938,-0.73,0.17,-0.11,0.75
3.6569418907165527,0.14,-0.2,0.03,0.24
3.6672749519348145,0.44,-0.03,-0.31,0.53
3.6790518760681152,0.6,-0.04,-0.03,0.6
3.6906850337982178,0.75,-0.41,0.33,0.91
3.696539878845215,0.52,-0.39,0.58,0.87
3.706775188446045,0.64,-0.53,0.1,0.83
3.717041015625,0.74,-0.72,-0.08,1.03
3.728584051132202,0.48,-0.31,0.22,0.61
3.7400989532470703,0.73,-0.2,-0.34,0.82
3.7463979721069336,0.93,0.12,-0.03,0.93
3.756422996520996,1.15,0.03,0.07,1.15
3.766784191131592,1.35,-0.42,-0.19,1.42
3.7783210277557373,0.92,-0.55,0.6,1.22
3.7903571128845215,0.61,-0.43,1.12,1.34
3.7961020469665527,0.16,-0.11,0.72,0.74
3.80653715133667,-0.15,0.03,-0.54,0.56
3.8162899017333984,-0.43,0.33,-1.17,1.28
3.828449010848999,-0.82,0.39,-1.2,1.5
3.840481996536255,-1.11,0.4,-1.07,1.59
3.8461480140686035,-1.84,0.5,0.52,1.97
3.855879068374634,-1.37,0.09,0.76,1.56
3.8667731285095215,-0.93,0.14,-1.66,1.9
3.8778629302978516,-0.78,0.4,-2.98,3.1
3.8902859687805176,-0.82,0.89,-2.7,2.95
3.8956151008605957,-0.6,0.61,-1.21,1.48
3.9057631492614746,-0.19,-0.02,-0.15,0.24
3.9158480167388916,-0.02,-0.57,1.26,1.38
3.927431106567383,-0.09,-0.5,2.3,2.35
3.939497947692871,-0.07,-0.2,2.56,2.56
3.9454379081726074,0.39,-0.26,1.74,1.8
3.9553089141845703,0.75,-0.44,0.82,1.19
3.965691089630127,0.52,-0.36,0.12,0.64
3.977242946624756,0.0,0.04,-0.14,0.14
3.9890241622924805,-0.45,0.68,-0.01,0.81
3.995203971862793,-0.76,0.13,-0.13,0.78
4.005182981491089,-0.94,-0.76,0.67,1.38
4.016786098480225,-0.46,-0.7,-0.26,0.87
4.026701927185059,-0.56,-0.05,-0.67,0.87
4.038147926330566,-0.29,0.18,-0.39,0.51
4.044757843017578,-0.21,0.38,-0.32,0.53
4.055217981338501,-0.08,-0.09,-0.16,0.2
4.065042018890381,-0.15,-0.26,0.46,0.54
4.077001094818115,-0.23,-0.17,0.54,0.61
4.0886549949646,0.02,-0.02,0.36,0.36
4.0942840576171875,0.11,-0.08,-0.33,0.35
4.104905128479004,0.15,-0.34,-0.58,0.68
4.115543842315674,0.26,-0.53,-0.49,0.76
4.1268370151519775,0.81,-0.38,0.15,0.9
4.138845920562744,0.87,0.04,0.33,0.93
4.1442341804504395,0.61,0.63,0.13,0.88
4.154571056365967,0.13,0.21,0.58,0.63
4.1651530265808105,0.28,-0.14,0.63,0.7
4.176107883453369,-0.43,-0.4,0.39,0.7
4.187792062759399,-0.86,-0.07,-0.1,0.86
4.19375205039978,-0.11,-0.54,-0.68,0.87
4.20444917678833,-0.16,-0.5,0.24,0.57
4.21477198600769,-0.42,-0.46,1.08,1.24
4.226101875305176,-0.43,-0.47,1.49,1.62
4.237812042236328,-0.49,-0.25,1.76,1.84
4.243829011917114,-0.58,-0.47,0.32,0.81
4.25361704826355,-0.83,0.11,-0.41,0.93
4.2646520137786865,-0.03,-0.11,-0.97,0.97
4.275639057159424,0.23,0.11,-1.0,1.03
4.287477016448975,-0.52,0.27,-1.25,1.38
4.29331111907959,-0.69,-0.05,-0.85,1.09
4.303735017776489,-0.42,-0.38,-0.25,0.61
4.313883066177368,0.14,-0.2,1.08,1.1
4.325509071350098,0.22,-0.49,1.66,1.74
4.337347984313965,-0.39,0.2,-0.67,0.8
4.343034982681274,-0.81,0.03,-1.68,1.86
4.3534698486328125,-0.19,-0.13,-1.03,1.05
4.36326003074646,0.35,-0.14,0.15,0.4
4.375241994857788,2.46,-1.89,0.12,3.1
4.387621879577637,-0.87,0.78,2.84,3.07
4.392651081085205,-0.74,0.65,0.55,1.12
4.40312385559082,-0.85,-0.1,-2.86,2.98
4.41313099861145,-1.09,1.17,-2.46,2.93
4.424661159515381,-0.36,0.58,-0.68,0.96
4.436222076416016,-0.26,-0.11,-0.14,0.31
4.4425389766693115,-0.19,-0.26,-0.65,0.72
4.453096866607666,-0.43,-0.39,-0.77,0.96
4.4627299308776855,-0.58,-0.12,-0.68,0.9
4.474830150604248,-0.43,-0.01,-0.78,0.89
4.486298084259033,-0.17,-0.17,-0.53,0.58
4.492432117462158,-0.15,-0.31,0.08,0.35
4.502776145935059,-0.56,-0.17,0.09,0.59
4.513143062591553,-0.76,-0.15,0.06,0.77
4.524350166320801,-0.31,0.03,0.52,0.6
4.536012172698975,0.18,0.27,0.31,0.44
4.541936874389648,0.44,0.06,0.22,0.49
4.552278995513916,0.47,-0.02,0.22,0.51
4.562100887298584,0.27,0.02,0.06,0.27
4.574129104614258,0.15,-0.22,0.27,0.37
4.584847927093506,-0.09,-0.12,0.78,0.79
4.591564178466797,-0.02,0.09,0.42,0.43
4.602185010910034,0.29,-0.18,0.13,0.36
4.6122660636901855,0.59,-0.51,0.51,0.93
4.624174118041992,1.49,-0.37,0.68,1.67
4.636085033416748,0.72,-0.29,-0.02,0.77
4.641411066055298,-0.13,-0.45,-0.14,0.48
4.6517109870910645,-0.38,-0.34,-0.86,0.99
4.6617560386657715,-0.54,-0.28,-0.72,0.94
4.673647880554199,0.17,-0.13,-0.22,0.3
4.685563087463379,0.71,0.15,-0.14,0.73
4.6910319328308105,0.43,0.15,-0.13,0.47
4.701949119567871,0.32,0.08,0.46,0.56
4.711263179779053,0.34,0.3,0.46,0.64
4.723637104034424,0.45,-0.04,-1.1,1.18
4.735398054122925,-0.08,-0.07,-0.36,0.37
4.741173982620239,-0.43,0.45,0.2,0.65
4.751396179199219,0.73,0.08,-1.16,1.37
4.761157989501953,-1.38,-0.13,-0.58,1.5
4.773162841796875,-2.0,-0.02,0.77,2.14
4.785300016403198,-0.33,-0.81,-0.6,1.06
4.790428161621094,0.87,-0.3,-0.62,1.1
4.801470041275024,-0.34,0.04,-0.74,0.81
4.810810089111328,-1.99,-0.2,-0.33,2.02
4.822795867919922,-1.96,-0.84,0.84,2.29
4.834712028503418,-1.49,-0.6,1.4,2.13
4.840278148651123,-0.85,0.19,1.03,1.34
4.8509111404418945,-0.32,1.04,0.91,1.41
4.860680103302002,-0.1,0.56,0.85,1.02
4.872488021850586,0.47,0.18,-0.2,0.54
4.884692192077637,0.54,-0.25,-1.38,1.5
4.890027046203613,-0.37,-0.63,-0.82,1.09
4.900729179382324,-0.91,-0.31,-0.24,0.99
4.910037994384766,-0.7,0.15,0.2,0.74
4.922232151031494,-0.7,0.28,0.34,0.82
4.934251070022583,-0.8,0.41,0.27,0.93
4.939712047576904,-0.85,0.19,0.12,0.87
4.950614929199219,-0.67,0.1,0.22,0.71
4.959815979003906,0.09,0.16,-0.42,0.45
4.972483158111572,-0.16,-0.52,-0.84,1.0
4.9849159717559814,-0.28,-0.2,-0.82,0.88
4.989713191986084,0.53,-0.09,-0.44,0.69
5.001018047332764,0.86,-0.01,-0.6,1.04
5.009832859039307,0.66,0.02,-0.42,0.78
5.021941184997559,0.36,0.06,0.45,0.57
5.034020900726318,0.33,-0.08,0.79,0.85
5.039376974105835,0.47,-0.15,0.5,0.7
5.050029039382935,0.89,-0.31,0.26,0.97
5.0596020221710205,0.73,-0.42,-0.04,0.84
5.071563959121704,0.5,-0.21,0.01,0.54
5.083059072494507,0.11,-0.26,-0.02,0.28
5.089054107666016,-0.28,-0.13,-0.1,0.32
5.099454879760742,-0.31,-0.2,-0.29,0.46
5.109311103820801,-0.46,-0.3,0.03,0.55
5.12169885635376,-0.53,-0.07,0.71,0.88
5.134404182434082,-0.45,0.14,0.51,0.69
5.1390299797058105,-0.3,-0.4,-0.51,0.71
5.149389982223511,0.21,-0.24,-0.55,0.63
5.15880012512207,1.02,-0.18,-0.28,1.07
5.171295166015625,0.96,-0.15,-0.74,1.22
5.184299945831299,0.54,-0.3,-0.36,0.71
5.188459873199463,0.24,-0.1,-0.03,0.26
5.199441909790039,-0.04,-0.19,-0.43,0.47
5.208433151245117,0.2,-0.48,-1.31,1.4
5.221273899078369,0.42,-0.29,-1.41,1.49
5.2334489822387695,0.4,-0.17,-1.03,1.11
5.238469123840332,-0.07,-1.18,-0.2,1.19
5.249031066894531,-0.76,1.33,2.59,3.0
5.258612155914307,-0.47,1.47,1.18,1.94
