time,ax,ay,az,atotal
1.7356228828430176,-0.19,-0.11,-0.12,0.25
1.7454349994659424,-0.15,-0.08,-0.31,0.35
1.755876064300537,-0.13,-0.05,-0.42,0.44
1.7686090469360352,-0.12,-0.03,-0.44,0.45
1.7751188278198242,-0.11,-0.05,-0.33,0.35
1.7853608131408691,-0.03,-0.06,-0.17,0.18
1.7954540252685547,0.02,-0.04,0.05,0.06
1.8055410385131836,0.08,-0.04,0.28,0.29
1.8186450004577637,0.12,-0.09,0.37,0.39
1.8249599933624268,0.12,-0.12,0.3,0.34
1.8348031044006348,0.15,-0.1,0.13,0.22
1.845499038696289,0.2,-0.06,-0.08,0.22
1.855268955230713,0.28,-0.02,-0.29,0.4
1.8688788414001465,0.31,-0.01,-0.44,0.53
1.8744421005249023,0.3,0.0,-0.48,0.56
1.8846499919891357,0.3,0.01,-0.49,0.57
1.894320011138916,0.32,0.0,-0.43,0.53
1.9051499366760254,0.34,0.01,-0.3,0.45
1.9190869331359863,0.32,0.05,-0.11,0.34
1.924191951751709,0.33,0.08,0.07,0.34
1.9346020221710205,0.43,0.05,0.13,0.45
1.9441590309143066,0.5,0.03,0.11,0.51
1.9547059535980225,0.46,0.03,0.0,0.46
1.967970848083496,0.34,0.01,-0.12,0.36
1.974139928817749,0.25,-0.05,-0.17,0.3
1.9839410781860352,0.25,-0.12,-0.19,0.33
1.9939119815826416,0.29,-0.13,-0.17,0.36
2.0044097900390625,0.32,-0.08,-0.17,0.37
2.0180089473724365,0.34,-0.04,-0.21,0.4
2.0236520767211914,0.34,-0.05,-0.24,0.41
2.033945083618164,0.35,-0.1,-0.29,0.46
2.0436840057373047,0.29,-0.06,-0.23,0.37
2.0542120933532715,0.19,-0.02,-0.13,0.23
2.068202018737793,0.17,-0.04,-0.07,0.18
2.0732669830322266,0.2,-0.05,-0.01,0.2
2.0836920738220215,0.23,-0.05,0.0,0.23
2.0934150218963623,0.26,-0.03,-0.01,0.26
2.1042728424072266,0.31,-0.03,-0.06,0.31
2.118770122528076,0.3,-0.09,-0.18,0.36
2.1232619285583496,0.22,-0.1,-0.28,0.36
2.133600950241089,0.1,-0.08,-0.28,0.3
2.143117904663086,-0.01,-0.14,-0.24,0.27
2.1535990238189697,-0.08,-0.26,-0.23,0.35
2.167357921600342,-0.17,-0.3,-0.16,0.38
2.1728720664978027,-0.26,-0.26,-0.05,0.37
2.1835079193115234,-0.25,-0.22,0.08,0.34
2.1929049491882324,-0.17,-0.21,0.12,0.29
2.2034878730773926,-0.12,-0.25,0.01,0.27
2.2173948287963867,-0.06,-0.22,-0.18,0.29
2.2226600646972656,-0.05,-0.18,-0.36,0.4
2.233505964279175,-0.07,-0.15,-0.46,0.48
2.242388963699341,-0.09,-0.13,-0.45,0.47
2.2533340454101562,-0.12,-0.13,-0.38,0.41
2.2673449516296387,-0.17,-0.12,-0.33,0.39
2.2723050117492676,-0.2,-0.09,-0.31,0.37
2.2833328247070312,-0.21,-0.04,-0.31,0.37
2.292379856109619,-0.23,0.01,-0.29,0.37
2.302794933319092,-0.23,0.06,-0.27,0.35
2.317309856414795,-0.23,0.09,-0.19,0.31
2.3219449520111084,-0.26,0.08,-0.05,0.27
2.3335161209106445,-0.26,0.06,0.08,0.27
2.342564105987549,-0.25,0.05,0.21,0.33
2.3523831367492676,-0.26,0.02,0.31,0.4
2.3657119274139404,-0.22,0.05,0.37,0.43
2.371711015701294,-0.16,0.09,0.37,0.41
2.383194923400879,-0.1,0.1,0.29,0.32
2.3918590545654297,-0.01,0.14,0.13,0.19
2.4023349285125732,0.08,0.16,-0.01,0.17
2.4165139198303223,0.08,0.18,-0.08,0.21
2.421544075012207,0.09,0.18,-0.14,0.24
2.4339981079101562,0.1,0.17,-0.12,0.23
2.4414889812469482,0.13,0.15,-0.07,0.21
2.452332019805908,0.15,0.13,-0.02,0.19
2.467108964920044,0.16,0.11,0.05,0.2
2.471451997756958,0.17,0.07,0.1,0.2
2.483959913253784,0.2,0.03,0.1,0.22
2.491370916366577,0.19,0.02,0.07,0.2
2.501290798187256,0.13,0.03,0.09,0.16
2.513835906982422,0.08,0.02,0.13,0.15
2.5210518836975098,0.07,0.0,0.14,0.15
2.5341529846191406,0.15,-0.01,0.08,0.17
2.5408458709716797,0.24,0.0,0.04,0.24
2.550938129425049,0.3,0.03,-0.02,0.3
2.56345796585083,0.32,0.03,-0.08,0.33
2.5707387924194336,0.31,0.05,-0.09,0.32
2.5857858657836914,0.31,0.06,-0.05,0.31
2.5905580520629883,0.34,0.04,0.05,0.34
2.6010608673095703,0.4,0.02,0.06,0.4
2.6141819953918457,0.42,0.02,-0.05,0.42
2.6204609870910645,0.36,0.06,-0.19,0.41
2.6327970027923584,0.28,0.09,-0.39,0.48
2.6402721405029297,0.26,0.11,-0.57,0.63
2.6505489349365234,0.25,0.09,-0.72,0.76
2.663437843322754,0.21,0.1,-0.81,0.84
2.670164108276367,0.09,0.1,-0.77,0.78
2.683633804321289,0.09,0.1,-0.61,0.62
2.689958095550537,0.16,0.09,-0.47,0.5
2.7006421089172363,0.24,0.05,-0.35,0.42
2.715651035308838,0.28,0.06,-0.29,0.4
2.7198410034179688,0.27,0.08,-0.28,0.39
2.7339539527893066,0.24,0.07,-0.28,0.37
2.739677906036377,0.15,-0.01,-0.25,0.29
2.749797821044922,0.06,-0.08,-0.17,0.19
2.7626609802246094,-0.02,-0.09,-0.11,0.14
2.7695398330688477,-0.02,-0.12,-0.07,0.14
2.7841739654541016,-0.01,-0.15,-0.02,0.15
2.7893548011779785,-0.02,-0.19,0.01,0.19
2.7997660636901855,-0.07,-0.17,0.03,0.18
2.8125391006469727,-0.12,-0.12,0.03,0.17
2.8197178840637207,-0.01,-0.07,-0.02,0.07
2.834299087524414,0.05,-0.05,-0.1,0.12
2.8394360542297363,0.04,-0.08,-0.23,0.24
2.8504879474639893,-0.39,-0.24,-0.11,0.47
2.8647398948669434,-0.6,-0.21,-0.19,0.66
2.869007110595703,-0.54,-0.04,-0.36,0.65
2.8838090896606445,-0.37,-0.05,-0.22,0.43
2.8889927864074707,-0.18,-0.07,0.05,0.19
2.9012160301208496,-0.24,-0.04,0.33,0.41
2.914412021636963,-0.22,0.05,0.58,0.62
2.918890953063965,-0.19,0.06,0.62,0.65
2.9353020191192627,-0.04,0.08,0.43,0.43
2.9389119148254395,0.17,0.14,0.15,0.26
2.9510819911956787,0.14,0.13,-0.08,0.2
2.9640698432922363,0.04,0.15,-0.22,0.26
2.9687070846557617,-0.01,0.19,-0.28,0.33
2.983236789703369,0.04,0.15,-0.26,0.3
2.988621950149536,0.08,0.08,-0.25,0.27
2.9999308586120605,0.05,0.03,-0.12,0.13
3.0122640132904053,-0.02,0.08,-0.12,0.14
3.0181660652160645,-0.02,0.17,-0.29,0.33
3.0333399772644043,0.05,0.21,-0.46,0.5
3.037990093231201,0.04,0.14,-0.58,0.59
3.050136089324951,-0.06,-0.05,-0.42,0.42
3.0637049674987793,-0.3,-0.18,-0.12,0.36
3.068013906478882,-0.43,0.0,-0.34,0.54
3.0830349922180176,-0.46,0.18,-0.41,0.64
3.087782859802246,-0.24,0.14,-0.04,0.28
3.0998709201812744,0.04,0.12,0.45,0.46
3.1125998497009277,0.14,0.11,0.65,0.67
3.118058919906616,0.09,0.06,0.5,0.51
3.1336069107055664,-0.1,0.0,0.19,0.21
3.1378540992736816,-0.31,-0.05,-0.08,0.32
3.149779796600342,-0.41,-0.14,-0.08,0.44
3.1635918617248535,-0.4,-0.22,0.15,0.48
3.167510986328125,-0.31,-0.28,0.47,0.62
3.183623790740967,-0.24,-0.34,0.75,0.85
3.1871089935302734,-0.2,-0.41,0.87,0.98
3.199573040008545,-0.22,-0.48,0.72,0.89
3.2138359546661377,-0.34,-0.49,0.68,0.9
3.2171058654785156,-0.42,-0.51,0.63,0.91
3.2334489822387695,-0.33,-0.59,0.52,0.85
3.2369699478149414,-0.2,-0.62,0.35,0.73
3.2473299503326416,-0.11,-0.54,0.08,0.55
3.260550022125244,-0.07,-0.32,-0.07,0.33
3.267404079437256,-0.14,-0.12,-0.19,0.26
3.2769529819488525,-0.28,-0.11,-0.23,0.37
3.2868480682373047,0.05,-0.38,-0.21,0.43
3.296821117401123,-0.06,-0.42,-0.27,0.5
3.310133934020996,-0.16,-0.17,-0.76,0.79
3.3168540000915527,0.35,-0.08,-0.69,0.77
3.3264808654785156,0.78,-0.33,0.35,0.91
3.33701491355896,0.68,-0.37,0.38,0.86
3.3468880653381348,0.34,-0.27,-0.27,0.51
3.3602728843688965,-0.07,-0.29,-0.86,0.91
3.3664069175720215,-0.34,-0.41,-1.18,1.29
3.376631021499634,-0.37,-0.43,-1.23,1.35
3.386260986328125,-0.32,-0.26,-0.87,0.96
3.3962509632110596,-0.28,-0.1,-0.32,0.43
3.4093098640441895,-0.17,-0.09,-0.08,0.2
3.416283130645752,0.01,-0.11,-0.13,0.17
3.4257588386535645,0.19,-0.08,-0.23,0.3
3.4364800453186035,0.31,-0.14,-0.27,0.43
3.4462249279022217,0.53,-0.12,0.02,0.54
3.459146022796631,0.62,-0.02,0.17,0.64
3.466165065765381,0.48,0.0,0.13,0.49
3.475752830505371,0.46,0.01,-0.02,0.46
3.4862749576568604,0.4,0.01,-0.38,0.55
3.495594024658203,0.18,0.1,-0.45,0.49
3.508584976196289,0.0,0.23,-0.13,0.26
3.5162549018859863,0.05,0.23,0.04,0.23
3.525394916534424,0.17,0.18,0.02,0.24
3.5355920791625977,0.2,0.21,0.01,0.29
3.5456647872924805,0.27,0.23,0.09,0.36
3.5629990100860596,0.26,0.09,0.04,0.27
3.565603017807007,0.09,-0.06,0.02,0.1
3.5828099250793457,-0.06,-0.1,0.16,0.19
3.584965944290161,-0.04,-0.07,0.23,0.24
3.5984458923339844,0.33,0.03,0.1,0.34
3.6117100715637207,0.79,0.18,0.32,0.87
3.6158361434936523,0.62,0.11,1.21,1.36
3.6250290870666504,0.14,0.03,1.24,1.24
3.6349921226501465,-0.25,0.17,0.14,0.33
3.644566059112549,-0.43,0.02,-0.76,0.87
3.658112049102783,-0.41,-0.26,-0.6,0.77
3.6646618843078613,-0.38,-0.23,0.31,0.54
3.6747050285339355,-0.37,-0.12,0.95,1.02
3.6848278045654297,-0.22,-0.1,1.09,1.11
3.6946330070495605,-0.05,-0.2,1.01,1.03
3.707697868347168,-0.02,-0.22,1.0,1.02
3.7148780822753906,-0.01,-0.13,0.73,0.74
3.7247490882873535,0.04,-0.06,0.3,0.3
3.734628915786743,0.0,0.01,0.14,0.14
3.7446839809417725,0.07,0.0,0.0,0.07
3.7580809593200684,0.24,0.01,-0.17,0.29
3.7641079425811768,0.52,0.53,0.68,1.0
3.774044990539551,0.46,0.43,0.4,0.74
3.7843120098114014,0.29,0.19,-0.4,0.52
3.7944889068603516,0.09,0.09,-1.01,1.01
3.8092730045318604,0.19,0.22,-1.72,1.74
3.8142309188842773,0.44,0.55,-1.26,1.44
3.823936939239502,0.51,0.86,-0.98,1.4
3.8343939781188965,0.47,0.79,-1.04,1.38
3.844092845916748,0.45,0.56,-1.16,1.36
3.8594398498535156,0.56,0.49,-1.2,1.41
3.863856792449951,0.5,0.5,-0.97,1.2
3.873694896697998,0.28,0.26,-0.96,1.03
3.8837499618530273,0.05,0.0,-1.36,1.36
3.8939948081970215,-0.07,0.03,-1.51,1.51
3.909726142883301,-0.29,0.03,-1.43,1.45
3.9131219387054443,-0.57,0.03,-1.23,1.35
3.9234519004821777,-0.65,0.02,-1.03,1.21
3.9332990646362305,-0.58,-0.06,-0.48,0.75
3.943513870239258,-0.39,-0.1,0.12,0.42
3.957336902618408,-0.09,-0.02,0.3,0.31
3.963254928588867,0.16,0.01,0.37,0.4
3.9729340076446533,0.25,0.0,0.49,0.55
3.98350191116333,0.21,0.01,0.84,0.86
3.99296498298645,0.07,0.0,1.39,1.39
4.006401062011719,-0.04,0.0,1.51,1.51
4.012662887573242,0.08,0.1,1.25,1.25
4.022830009460449,0.17,0.13,0.76,0.78
4.033979892730713,0.18,-0.18,0.54,0.59
4.042683124542236,0.21,-0.54,0.79,0.97
4.056291103363037,0.22,-0.49,0.83,0.98
4.0623109340667725,0.29,-0.41,0.33,0.6
4.073028087615967,0.41,-0.36,-0.18,0.57
4.082756042480469,0.36,-0.43,-0.43,0.7
4.093091011047363,0.3,-0.61,-0.74,1.0
4.108299970626831,0.46,-0.68,-0.59,1.01
4.112205982208252,0.63,-0.48,-0.42,0.89
4.122107982635498,0.72,-0.19,-0.75,1.05
4.132735967636108,0.57,-0.09,-1.41,1.52
4.142510890960693,0.06,-0.1,-1.57,1.57
4.158190965652466,-0.11,-0.1,-1.19,1.19
4.161933898925781,0.17,-0.21,-0.83,0.87
4.172116994857788,0.62,-0.11,-0.56,0.84
4.1821980476379395,0.61,0.04,0.06,0.61
4.192275047302246,0.2,0.14,0.67,0.71
4.208116054534912,-0.09,0.11,0.87,0.88
4.211513996124268,-0.09,0.04,0.79,0.79
4.2220988273620605,0.15,-0.09,0.42,0.45
4.231813907623291,0.36,-0.21,-0.15,0.44
4.2416090965271,0.48,-0.28,-0.55,0.78
4.256659984588623,0.54,-0.36,-0.46,0.79
4.261145114898682,0.28,-0.47,-0.02,0.54
4.271566867828369,-0.08,-0.55,-0.08,0.56
4.281369924545288,-0.3,-0.57,-0.01,0.64
4.291263103485107,-0.21,-0.46,0.51,0.71
4.305545806884766,0.26,-0.44,0.95,1.07
4.3113319873809814,0.62,-0.21,1.39,1.53
4.321090936660767,0.68,0.11,1.63,1.76
4.331606864929199,0.69,0.2,1.44,1.6
4.341104030609131,0.56,0.06,0.95,1.1
4.355960845947266,0.25,-0.15,0.45,0.53
4.360708951950073,-0.03,-0.16,0.09,0.18
4.370849132537842,-0.27,-0.27,-0.32,0.49
4.380785942077637,-0.42,-0.31,-0.87,1.01
4.39084792137146,-0.55,-0.42,-1.41,1.57
4.405359983444214,-0.57,-0.36,-1.72,1.84
4.410438060760498,-0.52,-0.22,-1.65,1.74
4.4208807945251465,-0.84,0.07,-1.57,1.78
4.430534839630127,-0.57,0.44,-1.69,1.83
4.440910816192627,0.11,0.51,-2.1,2.16
4.4549880027771,0.75,0.51,-2.45,2.61
4.460411071777344,0.98,0.34,-2.48,2.68
4.4704999923706055,0.67,0.07,-2.0,2.11
4.480164051055908,-0.05,-0.28,-0.38,0.47
4.490216970443726,-0.5,-0.69,0.97,1.29
4.504512786865234,-0.49,-0.99,1.46,1.83
4.5098350048065186,0.47,-0.2,-0.39,0.64
4.519960880279541,1.4,0.68,-1.83,2.4
4.530350923538208,0.69,0.54,0.77,1.16
4.540019989013672,-0.04,0.71,1.05,1.26
4.555817127227783,-0.04,0.34,0.49,0.59
4.559548854827881,0.04,-0.12,1.22,1.22
4.570029020309448,0.07,-0.54,2.43,2.49
4.5794079303741455,0.44,-0.91,3.23,3.38
4.589756965637207,0.54,-0.42,2.06,2.17
4.604298114776611,0.15,-0.29,0.9,0.95
4.6094069480896,-0.06,-0.07,0.6,0.6
4.619380950927734,-0.52,0.18,0.85,1.01
4.629287004470825,-1.35,-0.32,1.63,2.14
4.639759063720703,-1.97,-1.02,1.39,2.61
4.654953956604004,-1.93,-1.34,-0.31,2.36
4.659258842468262,-1.85,-0.79,-0.46,2.06
4.669166088104248,-0.47,-0.33,-1.46,1.56
4.679225921630859,2.11,-0.35,-0.96,2.34
4.689198970794678,3.46,-1.86,-0.73,3.99
4.704425811767578,2.37,-2.26,-1.39,3.55
4.708806037902832,2.1,-1.36,-2.19,3.32
4.718844890594482,0.77,-0.87,-2.46,2.72
4.728732109069824,0.83,0.49,-1.99,2.21
4.73920202255249,0.03,1.55,-1.66,2.27
4.754950046539307,-0.19,1.42,-1.31,1.94
4.758325099945068,-0.34,1.42,-1.44,2.05
4.769031047821045,-1.12,1.28,-1.71,2.41
4.778579950332642,-1.6,1.24,-1.5,2.51
4.789099931716919,-2.2,0.99,-1.43,2.8
4.804502964019775,-2.55,0.66,-1.23,2.9
4.808463096618652,-2.12,0.12,-0.7,2.23
4.818306922912598,-1.67,-0.3,-0.86,1.9
4.828387975692749,-1.51,-0.39,-1.62,2.24
4.838408946990967,-2.16,-0.07,-2.05,2.97
4.853542804718018,-2.03,0.16,-2.22,3.01
4.858057022094727,-1.91,0.24,-2.02,2.79
4.868206977844238,-1.91,0.21,-1.64,2.52
4.8781538009643555,-1.53,0.76,-1.83,2.5
4.888189792633057,-0.33,0.79,-2.41,2.55
4.9036078453063965,0.48,0.1,-2.07,2.12
4.90765905380249,0.7,-0.19,-0.68,0.99
4.918034076690674,0.95,-1.05,1.36,1.96
4.927812099456787,3.95,-1.84,3.11,5.35
4.938223838806152,6.12,-1.76,4.6,7.85
4.953216075897217,2.01,-0.12,3.21,3.78
4.957082986831665,-1.05,0.19,1.93,2.2
4.9681878089904785,-1.36,-0.51,1.85,2.35
4.977550983428955,-0.97,-0.25,1.38,1.7
4.987533092498779,-0.83,-1.19,1.65,2.19
5.002068042755127,-0.44,-0.42,2.04,2.12
5.007297039031982,-0.41,-0.12,1.86,1.9
5.017749786376953,0.13,0.53,0.98,1.12
5.02762508392334,0.72,0.56,0.07,0.91
5.0372419357299805,0.6,0.91,-0.42,1.16
5.0522239208221436,0.28,0.81,-0.91,1.25
5.056656837463379,0.1,0.14,-0.75,0.76
5.067716121673584,0.29,-1.08,-0.34,1.16
5.076720952987671,0.34,-1.07,-0.12,1.12
5.087153911590576,0.66,-1.21,-0.13,1.38
5.102316856384277,-0.01,-0.86,0.37,0.93
5.106257915496826,-0.72,-0.91,0.91,1.47
5.11747407913208,-1.29,-1.26,1.68,2.46
5.126758098602295,-2.66,-0.76,1.82,3.31
5.1371519565582275,-2.83,-0.85,1.34,3.24
5.152355909347534,-1.85,-1.54,0.76,2.52
5.156282901763916,-1.52,1.15,-1.42,2.37
5.167901992797852,0.74,-1.31,-3.07,3.41
5.1767189502716064,1.35,-2.43,-1.68,3.24
5.186244010925293,2.16,0.21,-2.32,3.17
5.200930118560791,0.64,2.81,-1.63,3.31
5.205878019332886,1.1,1.11,-0.73,1.72
5.2176899909973145,0.82,2.56,-0.47,2.72
5.22615385055542,1.06,2.45,-2.69,3.78
5.2361040115356445,1.09,1.65,-2.57,3.24
5.251018047332764,0.96,0.88,-1.97,2.36
5.255626916885376,0.66,0.46,-0.99,1.27
5.267789840698242,0.38,0.31,-0.25,0.55
5.275609016418457,0.04,-0.09,0.09,0.13
5.286164999008179,-0.12,-0.61,-0.19,0.65
5.301527976989746,-0.32,-0.98,-0.48,1.13
